timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,moving,characteristic_num
1624715050.575478,-3,-2,-2,11,-2,-1,18,-3,,0
1624715050.59498,-5,-5,-2,-1,0,-7,-8,-24,,1
1624715050.59498,-3,-5,-7,0,0,0,20,-3,,1
1624715050.603657,1,-3,14,6,-7,-3,-20,-1,,2
1624715050.603657,2,6,-37,-28,2,-5,0,-7,,2
1624715050.626007,-3,-3,39,-19,8,-4,-12,-15,,3
1624715050.626007,4,6,18,71,8,7,81,19,,3
1624715050.629555,2,7,-7,-69,-13,2,-24,6,,0
1624715050.629555,0,2,8,21,2,0,-7,-11,,0
1624715050.649004,-28,-9,-17,20,4,3,-12,-19,,1
1624715050.649004,29,8,4,-11,-3,1,23,12,,1
1624715050.652334,-8,-1,-14,-16,-10,-1,-52,-11,,2
1624715050.652334,-4,-5,-6,1,0,-2,-3,-1,,2
1624715050.6714659,-6,-1,12,16,12,6,-7,-25,,3
1624715050.6714659,2,1,4,6,-3,1,6,17,,3
1624715050.674638,-6,9,31,-7,0,-8,-18,-11,,0
1624715050.674638,-3,-6,-33,-48,-3,-1,12,3,,0
1624715050.6939719,24,-1,-6,117,7,4,-5,-33,,1
1624715050.6939719,-35,-8,-18,-47,-5,-9,39,27,,1
1624715050.697154,10,1,-8,-12,-7,4,-67,-7,,2
1624715050.697154,8,16,45,42,8,0,9,-3,,2
1624715050.716935,-5,-8,-3,7,4,0,-24,-22,,3
1624715050.716935,-4,-12,-1,-14,6,3,19,14,,3
1624715050.720154,2,-4,-9,-11,-8,0,-56,-11,,0
1624715050.720154,28,12,49,46,4,3,-13,-3,,0
1624715050.7383249,-7,-7,-21,-7,6,0,-30,-14,,1
1624715050.7383249,-6,5,33,49,3,-2,16,6,,1
1624715050.747589,-2,5,-5,-69,-8,-4,-38,-7,,2
1624715050.747589,-6,-17,-54,12,-5,-4,-9,-8,,2
1624715050.75927,-7,-2,13,-7,-1,-15,-81,-27,,3
1624715050.75927,2,3,-29,-12,2,6,41,17,,3
1624715050.768682,0,-3,49,19,0,3,-45,-13,,0
1624715050.768682,-4,-5,0,6,1,-2,-42,-9,,0
1624715050.7899158,-7,-4,2,57,4,-5,-24,-25,,1
1624715050.7899158,1,0,-11,-59,-8,-4,36,11,,1
1624715050.791667,0,4,15,-20,-1,2,-62,-4,,2
1624715050.791667,-2,-5,-19,-3,-3,1,-17,-11,,2
1624715050.8128908,-2,3,0,12,8,-1,-12,-19,,3
1624715050.8128908,0,-5,2,52,5,2,-5,13,,3
1624715050.814005,5,10,-7,-47,-9,-5,-26,2,,0
1624715050.814005,0,-1,31,7,2,-6,-6,-2,,0
1624715050.834934,-2,-2,-12,-34,11,4,-19,-12,,1
1624715050.834934,-21,-4,3,17,-7,-4,36,16,,1
1624715050.836489,-8,4,15,26,-4,3,-17,-5,,2
1624715050.836489,-2,0,16,5,3,-5,-13,-7,,2
1624715050.858614,0,-1,15,0,6,-1,17,-12,,3
1624715050.858614,-4,-3,13,11,-1,-5,19,13,,3
1624715050.860961,1,4,-4,-8,-7,1,-21,-3,,0
1624715050.860961,-1,-4,24,47,-2,1,-14,-14,,0
1624715050.879786,-1,-7,-50,-49,4,-1,20,-20,,1
1624715050.879786,4,2,16,8,-5,9,29,26,,1
1624715050.888715,5,9,-6,-7,-1,1,-50,-15,,2
1624715050.888715,-1,0,-6,14,-4,-7,-6,-13,,2
1624715050.90214,0,-5,-4,-15,4,-1,1,-15,,3
1624715050.90214,3,11,49,14,5,5,7,12,,3
1624715050.912014,0,-8,-39,-2,-2,2,-10,2,,0
1624715050.912014,1,6,1,11,3,-1,-44,-13,,0
1624715050.9245079,-22,-10,-15,-12,7,2,33,-5,,1
1624715050.9245079,25,8,6,-35,2,0,-36,8,,1
1624715050.9344919,11,4,-3,35,-6,-5,-20,-6,,2
1624715050.9344919,-25,-17,-29,-19,2,2,-4,-7,,2
1624715050.95573,-7,-10,-21,1,0,-24,-31,-13,,3
1624715050.95573,0,-2,25,34,-1,-1,64,3,,3
1624715050.958217,5,6,6,32,-9,-1,-9,-6,,0
1624715050.958217,1,-3,-6,-70,-4,1,7,2,,0
1624715050.978513,-1,-1,23,50,16,0,9,-10,,1
1624715050.978513,8,2,19,42,10,6,15,11,,1
1624715050.9811049,2,6,-3,0,-10,-7,-11,-7,,2
1624715050.9811049,-2,1,15,8,6,-1,-21,-8,,2
1624715051.002219,-3,2,30,-44,5,-1,5,-11,,3
1624715051.002219,0,1,4,22,-4,-3,40,21,,3
1624715051.006182,1,3,-3,7,0,1,-1,-6,,0
1624715051.006182,0,-7,11,1,-2,1,-48,-14,,0
1624715051.023447,-3,0,5,1,1,6,19,1,,1
1624715051.023447,-4,-2,1,5,-2,-7,49,17,,1
1624715051.0265012,-4,-1,-5,-9,-8,-5,-30,-11,,2
1624715051.0265012,-4,3,4,8,-4,1,-6,3,,2
1624715051.046087,2,-4,-4,6,10,0,44,-14,,3
1624715051.046087,-6,1,12,-4,1,2,40,3,,3
1624715051.049269,4,3,14,1,-13,-4,-5,-2,,0
1624715051.049269,0,-3,-14,3,0,-6,-18,-6,,0
1624715051.067204,-14,-11,19,-27,-4,-2,17,-12,,1
1624715051.067204,14,8,13,60,16,9,46,22,,1
1624715051.0772312,7,4,57,55,-6,-5,-12,-6,,2
1624715051.0772312,1,-1,-30,-27,-5,-1,-15,-6,,2
1624715051.090143,-4,-1,-11,18,8,-2,31,-1,,3
1624715051.090143,-3,-1,7,-26,-7,1,27,20,,3
1624715051.099576,3,0,18,9,-3,4,-5,-2,,0
1624715051.099576,23,2,-12,-2,-2,-3,-39,-10,,0
1624715051.1211689,-3,-2,-40,-37,4,-5,13,-9,,1
1624715051.1211689,7,-2,-67,13,-1,-4,65,36,,1
1624715051.123853,-4,-12,-26,-22,-4,5,2,-15,,2
1624715051.123853,1,3,36,22,0,0,5,-4,,2
1624715051.1439848,-2,-6,-25,15,15,4,21,-5,,3
1624715051.1439848,1,1,10,-37,-1,2,49,21,,3
1624715051.147136,4,4,-9,40,-2,-2,9,7,,0
1624715051.147136,0,-3,-10,3,-3,5,-29,-5,,0
1624715051.16621,-5,3,-15,24,-1,2,-12,1,,1
1624715051.16621,2,8,6,8,5,-2,34,8,,1
1624715051.169506,1,1,1,-20,-10,-6,-12,-4,,2
1624715051.169506,-1,-7,-4,6,-2,0,-37,1,,2
1624715051.188565,-1,1,-5,30,11,-1,4,4,,3
1624715051.188565,5,6,2,-22,-2,1,40,31,,3
1624715051.191981,1,-1,-15,5,-2,2,-5,-9,,0
1624715051.191981,6,6,1,1,0,3,-17,0,,0
1624715051.210609,-32,-15,-28,9,7,0,-35,-8,,1
1624715051.210609,19,5,37,-12,-2,-5,74,23,,1
1624715051.219508,-2,1,-6,-50,-8,0,-10,-6,,2
1624715051.219508,-5,-8,-4,35,4,4,-45,-5,,2
1624715051.232266,-4,-3,-26,27,6,-2,27,-5,,3
1624715051.232266,5,6,35,-75,-4,-2,54,26,,3
1624715051.2421231,0,1,11,43,5,3,-9,-4,,0
1624715051.2421231,-2,-3,-53,-34,1,1,-23,-7,,0
1624715051.264661,-7,-5,1,-28,-1,-3,23,-13,,1
1624715051.264661,0,-6,13,-15,0,3,85,29,,1
1624715051.269681,3,-6,-68,-19,-6,-3,-14,-8,,2
1624715051.269681,2,-4,0,27,11,2,-43,-13,,2
1624715051.285865,-4,2,8,-39,3,-5,18,-1,,3
1624715051.285865,8,6,8,70,0,4,59,35,,3
1624715051.287711,1,2,6,29,-4,3,2,9,,0
1624715051.287711,-2,-1,-17,-76,-3,-7,-57,-14,,0
1624715051.308201,-6,-5,13,0,3,-9,0,-7,,1
1624715051.308201,5,10,13,-10,-7,-1,47,27,,1
1624715051.311167,2,-3,7,-7,-3,4,-13,-5,,2
1624715051.311167,-24,0,-3,-1,0,0,-18,-19,,2
1624715051.330636,-1,17,31,7,6,-7,9,-4,,3
1624715051.330636,8,0,31,0,2,5,77,32,,3
1624715051.333351,-2,-12,-33,2,-4,1,8,4,,0
1624715051.333351,-7,-6,-12,1,-2,-17,-70,-17,,0
1624715051.353235,1,2,-7,15,5,0,4,-4,,1
1624715051.353235,4,6,27,-12,-3,5,78,32,,1
1624715051.355467,6,5,-17,-19,-6,2,-18,-3,,2
1624715051.355467,-10,-7,2,3,-10,-1,-17,-14,,2
1624715051.383334,0,-1,-12,36,16,5,24,-7,,3
1624715051.383334,9,7,17,-96,-2,6,119,44,,3
1624715051.385952,0,1,-10,-18,-11,-9,-42,-21,,0
1624715051.385952,-5,-5,-41,-27,2,1,-3,-7,,0
1624715051.4059541,-4,-2,26,22,7,3,-5,-8,,1
1624715051.4059541,-7,-2,15,-19,-10,-14,68,45,,1
1624715051.408792,0,3,13,17,1,0,-26,-24,,2
1624715051.408792,-7,-5,-4,-6,-4,-1,-21,-13,,2
1624715051.4289742,-7,-4,-31,12,10,-1,2,9,,3
1624715051.4289742,1,4,63,55,-5,2,80,36,,3
1624715051.4321349,3,-1,17,-32,-4,5,11,0,,0
1624715051.4321349,-4,-10,-14,1,-3,-1,-45,-14,,0
1624715051.45205,-6,-1,5,-4,7,-2,25,0,,1
1624715051.45205,13,9,-23,-42,-6,4,81,43,,1
1624715051.45552,17,-5,-15,0,-1,4,9,-6,,2
1624715051.45552,-36,-1,6,8,2,1,-51,-13,,2
1624715051.4737122,0,-5,3,3,1,-1,31,4,,3
1624715051.4737122,6,6,5,-10,-5,3,73,34,,3
1624715051.476864,0,-11,-11,-1,6,9,-9,-1,,0
1624715051.476864,-3,-5,-19,35,7,5,-96,-30,,0
1624715051.495463,-3,-2,6,11,2,1,26,14,,1
1624715051.495463,4,2,15,-15,-8,0,60,37,,1
1624715051.505197,-1,1,0,1,-2,0,-22,-6,,2
1624715051.505197,-5,-16,-17,-35,-1,-4,-23,-19,,2
1624715051.517316,1,4,4,53,7,-3,29,7,,3
1624715051.517316,4,4,7,-102,-12,1,56,37,,3
1624715051.526916,22,6,42,38,-1,7,-3,-9,,0
1624715051.526916,-6,-12,-79,-5,-3,-10,-79,-35,,0
1624715051.539524,-17,-1,26,22,3,3,18,5,,1
1624715051.539524,3,1,-32,-25,-8,-6,44,39,,1
1624715051.549383,-4,2,25,20,1,7,-23,-8,,2
1624715051.549383,1,-3,-21,-37,-4,2,-15,-12,,2
1624715051.5707011,0,-7,-9,7,4,-1,2,6,,3
1624715051.5707011,4,0,10,-8,-3,2,86,40,,3
1624715051.573081,-1,1,-8,29,-6,0,-47,-9,,0
1624715051.573081,-2,-5,-18,-75,3,-1,-27,-15,,0
1624715051.593662,4,8,3,12,2,2,-11,0,,1
1624715051.593662,2,1,14,-15,-6,3,70,42,,1
1624715051.596382,-26,-13,-52,7,-1,-9,-16,-10,,2
1624715051.596382,17,1,-40,-53,-6,-2,-24,-19,,2
1624715051.6155899,0,-6,-41,-1,5,6,22,12,,3
1624715051.6155899,2,3,12,-11,-11,-5,33,42,,3
1624715051.617982,-4,8,17,8,-2,2,-58,-10,,0
1624715051.617982,-5,-2,13,17,5,-2,-27,-31,,0
1624715051.639528,1,9,-9,-2,2,9,16,18,,1
1624715051.639528,8,7,16,18,-6,-2,1,22,,1
1624715051.643466,0,-3,1,-53,1,6,-16,-1,,2
1624715051.643466,-5,-8,-1,23,0,-1,-41,-30,,2
1624715051.6606011,1,5,65,60,9,1,37,11,,3
1624715051.6606011,10,4,20,-29,-11,3,43,36,,3
1624715051.6627579,1,1,-37,-11,-3,-9,-38,-12,,0
1624715051.6627579,8,-5,-22,-1,0,-3,-45,-32,,0
1624715051.683617,-26,-1,10,39,4,4,5,12,,1
1624715051.683617,12,3,4,-74,2,7,38,33,,1
1624715051.6867409,2,11,18,-1,-5,-6,-36,-8,,2
1624715051.6867409,-1,-6,-10,9,1,-1,-40,-22,,2
1624715051.705108,0,7,-19,-10,0,-4,19,6,,3
1624715051.705108,33,8,-11,-10,-12,1,9,27,,3
1624715051.720572,-2,0,17,-42,5,5,13,3,,0
1624715051.720572,-7,-8,-37,-40,-3,3,-32,-20,,0
1624715051.727736,-2,-6,-1,32,3,3,20,15,,1
1624715051.727736,2,4,51,0,-9,-1,17,36,,1
1624715051.737674,-7,-7,0,-2,-1,-12,-67,-38,,2
1624715051.737674,-1,-3,-3,20,6,4,-21,-14,,2
1624715051.7586172,2,-5,9,-41,-1,1,22,15,,3
1624715051.7586172,6,16,23,17,-8,1,1,23,,3
1624715051.761819,21,4,4,-5,-7,-2,5,-6,,0
1624715051.761819,-42,-22,-28,17,9,-1,-26,-19,,0
1624715051.781934,4,-3,-16,-40,3,-3,36,12,,1
1624715051.781934,9,4,9,7,-14,-6,-33,19,,1
1624715051.78688,-23,0,25,8,3,2,8,-3,,2
1624715051.78688,21,2,-13,-11,-1,-1,-61,-33,,2
1624715051.804223,-4,-1,1,25,4,-3,17,7,,3
1624715051.804223,3,4,16,-9,-11,-5,-17,25,,3
1624715051.807411,-8,-1,-20,-45,-4,-2,-23,-12,,0
1624715051.807411,-2,0,18,60,1,-8,-58,-13,,0
1624715051.8258922,-5,-3,3,-9,6,1,45,-16,,1
1624715051.8258922,-1,4,12,-4,-13,5,-1,26,,1
1624715051.829119,8,6,-15,-13,-5,-19,-45,-8,,2
1624715051.829119,-18,-10,24,-4,5,-1,-36,-22,,2
1624715051.847098,0,-1,-26,8,3,0,26,13,,3
1624715051.847098,7,6,35,-2,-14,2,-11,17,,3
1624715051.857895,4,-7,-27,-3,-6,-1,2,7,,0
1624715051.857895,0,11,18,91,10,-9,-108,-37,,0
1624715051.870191,3,-5,-1,-105,-2,7,70,21,,1
1624715051.870191,33,7,-65,-44,-10,-4,-15,30,,1
1624715051.879694,-5,2,19,57,5,3,-14,-16,,2
1624715051.879694,-8,-11,-18,-27,-5,-2,-31,-23,,2
1624715051.9016142,0,1,-16,11,2,8,41,16,,3
1624715051.9016142,-4,4,5,-25,-14,-8,-61,10,,3
1624715051.9064782,3,0,-14,-16,-1,-5,-25,-17,,0
1624715051.9064782,-11,-2,41,5,2,1,-52,-27,,0
1624715051.923059,4,-3,-30,6,5,5,15,6,,1
1624715051.923059,10,-2,2,18,-5,0,-17,19,,1
1624715051.925249,-1,-1,8,-5,-16,-13,-41,-12,,2
1624715051.925249,-4,-5,-11,17,7,-10,-89,-26,,2
1624715051.945139,20,-3,-39,5,2,3,51,7,,3
1624715051.945139,-26,-3,-6,-11,-8,-4,-14,19,,3
1624715051.946912,-1,-5,-34,11,2,1,-21,-32,,0
1624715051.946912,-17,-8,1,-48,-1,-5,-32,-23,,0
1624715051.968959,31,9,-5,20,4,-3,30,16,,1
1624715051.968959,-2,1,12,-8,-16,3,-27,11,,1
1624715051.972107,-2,-5,-20,19,-1,-11,-23,-10,,2
1624715051.972107,-11,-10,-12,-1,0,-5,-47,-32,,2
1624715051.990983,0,-2,-10,-4,-1,2,-29,-1,,3
1624715051.990983,0,4,23,-14,-12,-7,-8,10,,3
1624715051.99722,-4,-11,-17,-18,-10,-6,-29,-5,,0
1624715051.99722,4,1,-29,16,8,2,-57,-17,,0
1624715052.013032,0,-3,19,30,4,0,38,16,,1
1624715052.013032,-3,2,10,-13,-7,2,-38,-4,,1
1624715052.021771,1,-2,-27,-17,0,4,-16,0,,2
1624715052.021771,-5,-16,-7,-16,4,-3,-23,-29,,2
1624715052.0434391,-7,-9,-69,-43,2,1,42,15,,3
1624715052.0434391,2,3,-7,0,-7,-6,-60,10,,3
1624715052.046082,3,3,13,20,-3,-3,12,-6,,0
1624715052.046082,-28,-7,0,16,8,1,-58,-30,,0
1624715052.066805,18,3,-11,-6,0,-6,49,2,,1
1624715052.066805,-1,3,18,-4,-13,-7,-41,7,,1
1624715052.070194,-7,-12,-29,43,-1,1,-58,-4,,2
1624715052.070194,-7,-2,5,14,6,-3,-68,-31,,2
1624715052.088453,3,1,-3,-12,-3,6,46,20,,3
1624715052.088453,1,0,-1,-28,-11,-7,-47,-1,,3
1624715052.0914948,-3,-1,8,21,10,2,31,-1,,0
1624715052.0914948,2,-3,-27,-1,5,-1,-66,-32,,0
1624715052.1109388,-2,0,11,12,6,3,0,16,,1
1624715052.1109388,8,-1,-13,-37,-7,6,14,16,,1
1624715052.113765,28,4,-20,-23,1,4,-7,-7,,2
1624715052.113765,-49,-9,0,16,5,4,-32,-18,,2
1624715052.133209,2,-2,-31,-11,-8,-12,29,13,,3
1624715052.133209,6,4,-13,-51,-14,-6,-58,-10,,3
1624715052.13626,-20,13,30,22,0,-3,-14,-10,,0
1624715052.13626,17,4,5,4,12,4,-9,-8,,0
1624715052.154291,-7,-1,17,53,4,2,10,8,,1
1624715052.154291,-1,2,7,-20,-12,-5,-48,1,,1
1624715052.162836,-4,0,-12,-3,1,2,11,-4,,2
1624715052.162836,-9,-14,18,71,5,-6,-43,-28,,2
1624715052.186605,5,-2,-12,-106,-3,4,40,25,,3
1624715052.186605,5,15,8,6,-3,4,31,0,,3
1624715052.189379,-5,-7,-18,-43,-4,-6,-4,-10,,0
1624715052.189379,8,-2,6,74,13,4,13,-10,,0
1624715052.2086341,2,5,-1,15,2,1,49,13,,1
1624715052.2086341,-4,2,-20,-18,-6,4,-22,-9,,1
1624715052.2116742,-13,-6,-4,-11,-3,-8,-12,-13,,2
1624715052.2116742,-5,-8,-33,12,6,-8,-19,-23,,2
1624715052.230881,-11,5,35,7,3,1,32,17,,3
1624715052.230881,22,6,12,-12,-10,-2,-2,3,,3
1624715052.2340548,-7,-5,2,7,0,0,7,-5,,0
1624715052.2340548,1,-3,-1,15,9,-7,-24,-25,,0
1624715052.2534301,-10,5,23,38,6,7,11,25,,1
1624715052.2534301,8,10,4,68,-13,-4,-18,-6,,1
1624715052.256651,0,9,8,-55,-1,4,-7,-3,,2
1624715052.256651,-6,-15,-20,27,5,-2,6,-24,,2
1624715052.277057,-1,-1,-9,4,2,7,61,13,,3
1624715052.277057,13,-3,-6,-17,-6,-6,-23,17,,3
1624715052.2813041,-8,0,2,6,1,-5,-29,-32,,0
1624715052.2813041,-1,-3,33,14,2,1,-2,-16,,0
1624715052.305708,0,2,-11,-14,4,1,16,18,,1
1624715052.305708,-1,2,-10,-47,-5,0,-20,0,,1
1624715052.308257,0,-4,-18,93,3,4,15,0,,2
1624715052.308257,0,-3,3,63,14,-6,-8,-11,,2
1624715052.3197598,4,-1,-2,1,2,1,4,4,,3
1624715052.3197598,-7,3,0,-47,-11,-2,-46,-5,,3
1624715052.329684,-1,0,-15,-20,-9,-11,-8,-10,,0
1624715052.329684,-13,-3,36,27,13,5,-13,-9,,0
1624715052.351051,22,10,16,40,5,-3,11,-14,,1
1624715052.351051,1,7,48,-40,-11,-9,-27,-8,,1
1624715052.353936,-6,1,-53,-77,-13,-8,-23,-11,,2
1624715052.353936,-7,-5,-5,19,9,-5,-9,-19,,2
1624715052.3738399,1,6,16,34,4,0,18,13,,3
1624715052.3738399,-5,5,50,37,-9,-1,-36,-5,,3
1624715052.376705,-4,-7,-15,-18,2,-2,-53,-7,,0
1624715052.376705,4,-6,-42,57,10,6,3,-9,,0
1624715052.397145,-1,2,10,0,-5,-12,-28,2,,1
1624715052.397145,-5,-1,-10,-14,-9,-1,5,-20,,1
1624715052.404373,-3,-7,-4,0,1,8,5,-2,,2
1624715052.404373,-5,-1,15,-2,1,-15,-16,-31,,2
1624715052.419111,2,6,14,35,6,6,24,13,,3
1624715052.419111,4,-6,-9,-77,-3,3,-10,6,,3
1624715052.422133,1,5,25,115,10,5,29,0,,0
1624715052.422133,-26,-10,13,-41,2,-3,-6,-19,,0
1624715052.4414332,27,8,-12,25,-6,-6,21,7,,1
1624715052.4414332,21,0,-15,-24,-10,6,-34,3,,1
1624715052.4446862,-45,-6,-3,22,5,2,10,-10,,2
1624715052.4446862,-5,-5,24,29,10,-2,1,-14,,2
1624715052.4620092,1,-5,-45,10,2,-4,-49,12,,3
1624715052.4620092,127,123,114,127,123,120,115,127,,3
1624715052.472482,-4,4,26,-9,2,-8,-77,-19,,0
1624715052.472482,3,-2,15,90,9,4,44,13,,0
1624715052.48419,7,5,-25,-67,-6,8,55,43,,1
1624715052.48419,127,127,127,127,126,127,127,127,,1
1624715052.494329,-6,-8,44,32,13,-4,-11,-20,,2
1624715052.494329,-3,9,27,38,2,4,11,16,,2
1624715052.5171049,0,2,14,-71,-10,0,-20,-4,,3
1624715052.5171049,127,127,127,95,118,122,97,127,,3
1624715052.520024,-23,-6,11,9,8,9,43,28,,0
1624715052.520024,22,5,-12,-10,-6,-9,-17,-13,,0
1624715052.539159,-36,-5,34,46,0,-3,-22,-11,,1
1624715052.539159,126,126,127,127,127,119,92,120,,1
1624715052.5422552,5,8,22,-23,-12,2,30,31,,2
1624715052.5422552,-1,0,-31,1,4,3,-12,-4,,2
1624715052.562144,0,-1,-23,-18,2,0,-56,-25,,3
1624715052.562144,127,127,127,127,27,107,114,127,,3
1624715052.567038,0,-3,2,-5,-4,-8,-6,-17,,0
1624715052.567038,-6,-5,-11,11,3,2,-27,-13,,0
1624715052.5840268,-1,-7,-30,-6,6,3,-10,0,,1
1624715052.5840268,127,127,113,0,127,127,127,127,,1
1624715052.587192,1,-1,-1,-3,-2,-2,-29,-12,,2
1624715052.587192,-4,-7,23,-34,-1,-3,-3,-12,,2
1624715052.6069279,3,2,20,54,3,1,41,29,,3
1624715052.6069279,127,127,127,107,127,127,127,127,,3
1624715052.610102,-40,-11,-15,-6,1,1,-19,-21,,0
1624715052.610102,3,-4,10,10,2,-1,9,9,,0
1624715052.626774,4,16,50,22,-10,-1,-25,11,,1
1624715052.626774,127,127,127,127,127,127,127,127,,1
1624715052.6373801,-1,0,1,14,5,6,30,6,,2
1624715052.6373801,5,4,37,-50,-11,-4,7,30,,2
1624715052.649921,1,-4,-20,8,5,6,-17,-1,,3
1624715052.649921,127,127,127,127,119,126,104,127,,3
1624715052.662656,8,6,14,29,-7,-1,42,20,,0
1624715052.662656,-3,-4,-19,-100,-7,3,-2,-2,,0
1624715052.681399,-4,-1,3,-53,0,-3,-57,-26,,1
1624715052.681399,124,122,117,99,127,127,112,125,,1
1624715052.6846368,-5,3,1,-1,1,-2,-22,-3,,2
1624715052.6846368,-3,-4,34,7,0,-3,-54,-29,,2
1624715052.703984,-1,-1,8,-6,1,-6,10,12,,3
1624715052.703984,123,122,111,95,127,127,127,127,,3
1624715052.7071419,0,3,-8,-44,7,5,10,-7,,0
1624715052.7071419,-1,2,-1,50,2,-4,16,-2,,0
1624715052.724443,6,6,3,-98,-9,-4,90,39,,1
1624715052.724443,127,125,127,120,125,127,127,127,,1
1624715052.7345521,-4,-1,-3,58,13,4,0,-24,,2
1624715052.7345521,5,1,34,33,1,2,8,15,,2
1624715052.7476091,-1,-4,-20,-14,-11,2,6,-2,,3
1624715052.7476091,127,127,127,127,120,125,113,127,,3
1624715052.757648,-6,-2,7,16,4,-7,3,4,,0
1624715052.757648,-9,-8,6,-16,-12,0,-38,-15,,0
1624715052.7788,-11,-6,-42,-14,-7,0,-10,-9,,1
1624715052.7788,127,127,120,127,127,127,119,125,,1
1624715052.781852,3,-12,-38,-64,-16,6,0,35,,2
1624715052.781852,-1,-4,-1,41,-8,0,-1,-21,,2
1624715052.8016121,-4,-8,-5,-59,4,-6,-53,-29,,3
1624715052.8016121,125,125,127,127,127,127,77,118,,3
1624715052.8057442,0,-4,-24,-22,-8,3,4,-12,,0
1624715052.8057442,-4,1,18,44,4,-13,-72,-32,,0
1624715052.821989,1,0,-9,14,4,-1,24,2,,1
1624715052.821989,126,123,123,127,127,127,127,127,,1
1624715052.8322518,-9,-3,-7,15,-6,-1,-44,-31,,2
1624715052.8322518,0,-3,16,-75,2,1,26,9,,2
1624715052.844516,4,5,12,-7,-8,1,23,38,,3
1624715052.844516,127,127,127,127,127,127,127,127,,3
1624715052.855084,-6,-8,28,45,12,-1,-14,-3,,0
1624715052.855084,3,0,-2,52,3,8,110,36,,0
1624715052.876389,0,4,25,-7,-5,1,-31,-3,,1
1624715052.876389,127,127,127,127,127,127,110,127,,1
1624715052.878863,1,-1,-6,-42,-3,-5,-18,13,,2
1624715052.878863,-1,16,37,54,-5,-6,-21,-25,,2
1624715052.898711,3,-3,-12,-36,-4,1,-22,-3,,3
1624715052.898711,127,115,127,127,127,125,100,127,,3
1624715052.901925,1,-2,6,1,2,0,-23,-9,,0
1624715052.901925,-1,-8,-6,-44,0,6,-11,-3,,0
1624715052.919242,3,2,4,41,12,-4,34,0,,1
1624715052.919242,127,126,99,127,127,127,121,121,,1
1624715052.934207,0,-3,-1,-20,-2,4,31,-4,,2
1624715052.934207,-12,-14,-40,-12,10,-4,0,-28,,2
1624715052.942008,5,5,23,13,-25,0,43,32,,3
1624715052.942008,127,127,126,114,97,110,127,127,,3
1624715052.9512472,-1,-2,-21,0,1,-1,-43,-48,,0
1624715052.9512472,-1,-1,11,2,-2,-4,7,1,,0
1624715052.973394,0,2,5,40,-8,4,-12,12,,1
1624715052.973394,125,127,127,98,23,102,127,127,,1
1624715052.97595,-1,-5,-14,-1,-5,-8,-13,4,,2
1624715052.97595,1,3,6,21,-5,4,-19,7,,2
1624715052.996311,-4,-8,-3,-39,-9,-1,-15,-4,,3
1624715052.996311,127,126,122,127,93,121,127,122,,3
1624715053.000473,0,-2,5,2,2,-1,-33,0,,0
1624715053.000473,0,-3,12,-17,1,2,-23,-12,,0
1624715053.0169768,-2,-6,-22,-5,5,4,-35,-22,,1
1624715053.0169768,122,118,121,125,82,111,98,121,,1
1624715053.026665,-2,-12,-37,-8,-2,3,-65,-10,,2
1624715053.026665,-1,-5,-21,-14,7,0,-39,-22,,2
1624715053.048172,-1,-2,-14,-45,3,-3,38,7,,3
1624715053.048172,127,127,127,127,79,126,127,127,,3
1624715053.051158,-2,-3,16,19,2,2,-25,-23,,0
1624715053.051158,-1,1,4,-1,36,10,36,11,,0
1624715053.071188,2,6,17,0,-51,-10,-12,15,,1
1624715053.071188,127,127,127,77,104,123,127,127,,1
1624715053.0734231,-3,-4,-30,7,-12,0,13,-13,,2
1624715053.0734231,3,6,9,-18,7,10,57,45,,2
1624715053.093179,1,-8,-56,-32,20,6,-1,-12,,3
1624715053.093179,123,127,122,109,127,126,110,119,,3
1624715053.095912,2,2,14,3,7,5,12,11,,0
1624715053.095912,2,0,-10,14,72,13,-24,-25,,0
1624715053.100418,-2,-5,-10,-18,-128,-39,-3,-12,,1
1624715053.100418,-2,-6,11,38,18,2,-1,-9,,1
1624715053.108188,6,5,25,-48,26,5,56,19,,2
1624715053.108188,-1,-7,-16,-40,31,9,-21,-1,,2
1624715053.1095738,-1,3,10,-1,-33,-5,-6,-18,,3
1624715053.1095738,-2,-6,-7,33,80,22,13,-15,,3
1624715053.1109388,1,2,15,-8,-62,-17,19,7,,0
1624715053.1109388,-4,7,15,-26,-120,-21,-79,-20,,0
1624715053.115053,-1,1,-8,-11,4,2,-5,-2,,1
1624715053.115053,2,2,28,19,28,7,12,2,,1
1624715053.1163561,1,2,-26,-9,60,5,24,16,,2
1624715053.1163561,0,1,21,-2,-39,-16,-13,5,,2
1624715053.123588,-1,0,-18,-9,1,-1,-13,-3,,3
1624715053.123588,-1,-3,-6,30,15,3,11,7,,3
1624715053.126457,-1,1,5,-14,-7,-1,31,-1,,0
1624715053.126457,2,10,-9,6,-5,-3,-14,4,,0
1624715053.129406,-4,-6,-11,-29,13,2,-16,-3,,1
1624715053.129406,-2,-6,-10,28,18,10,-39,-6,,1
1624715053.130107,0,-1,10,-11,-26,-24,61,12,,2
1624715053.130107,1,6,2,-2,3,8,-17,-5,,2
1624715053.137739,-2,-2,2,22,-1,3,-35,-5,,3
1624715053.137739,4,-3,-8,-52,9,4,43,-2,,3
1624715053.1385999,0,-2,-21,-25,-2,-16,-51,3,,0
