timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,moving,characteristic_num
1624715052.155992,-14,-2,5,-1,5,7,14,3,,3
1624715052.156786,8,-4,35,39,-2,-1,-21,11,,0
1624715052.156786,-11,-52,-62,-31,-3,-5,5,-12,,0
1624715052.1708028,17,-14,47,23,-1,3,-17,2,,1
1624715052.1708028,-36,-11,-67,27,4,0,-5,-5,,1
1624715052.178923,0,6,19,33,0,1,15,5,,2
1624715052.178923,-11,-128,-39,-19,-7,-3,12,-5,,2
1624715052.194251,0,9,104,11,4,5,-39,-6,,3
1624715052.194251,1,35,90,13,7,7,31,6,,3
1624715052.2033029,3,-5,-58,-23,2,-6,-8,-10,,0
1624715052.2033029,1,-7,76,19,-3,-2,5,3,,0
1624715052.217197,-2,-1,30,-15,-1,5,2,-1,,1
1624715052.217197,-5,-46,-41,-7,-1,-10,-18,-9,,1
1624715052.218752,0,34,7,46,5,2,9,3,,2
1624715052.218752,-5,-10,-9,-5,-2,-1,-2,-7,,2
1624715052.230942,-3,-8,-14,-45,-7,-8,-10,2,,3
1624715052.230942,7,11,85,76,9,5,13,7,,3
1624715052.238971,1,-4,-4,52,0,-1,21,2,,0
1624715052.238971,-5,-22,-2,-16,-8,-11,-46,-5,,0
1624715052.25346,-3,19,12,-6,-3,3,-2,-6,,1
1624715052.25346,-10,-6,-37,-19,0,-1,12,6,,1
1624715052.263238,-10,-128,82,18,2,0,-10,-9,,2
1624715052.263238,0,-31,36,21,7,1,6,2,,2
1624715052.277243,8,-1,12,6,0,1,6,-1,,3
1624715052.277243,-2,2,-33,-22,-8,-3,-7,2,,3
1624715052.2802281,7,13,-11,-11,10,-2,-27,-7,,0
1624715052.2802281,-7,-5,1,19,-4,7,38,8,,0
1624715052.290944,0,127,33,18,1,2,-13,2,,1
1624715052.290944,-3,-3,3,-26,-1,-4,14,5,,1
1624715052.300971,5,13,-7,-22,3,-1,2,-4,,2
1624715052.300971,1,-41,7,9,3,-5,-37,-6,,2
1624715052.313401,7,10,-28,0,2,6,21,8,,3
1624715052.313401,-1,-5,-33,-9,-4,-5,8,20,,3
1624715052.3227232,4,-2,72,17,-3,-5,-6,-5,,0
1624715052.3227232,-16,15,-38,2,0,-1,-4,-10,,0
1624715052.337307,-3,-9,-1,-5,-3,0,1,0,,1
1624715052.337307,24,1,-31,-18,2,-3,-9,1,,1
1624715052.340544,0,-2,-7,20,5,3,2,-8,,2
1624715052.340544,-5,-5,0,-47,-6,-3,-2,-2,,2
1624715052.359732,-8,-11,9,32,-4,-3,-9,0,,3
1624715052.359732,-3,35,33,17,4,0,12,2,,3
1624715052.362985,3,-11,-1,-64,-1,0,-19,-6,,0
1624715052.362985,2,9,89,6,1,5,16,6,,0
1624715052.374109,0,-8,-5,-9,-7,-3,-16,-3,,1
1624715052.374109,-4,7,12,15,3,9,39,16,,1
1624715052.3809228,-3,-15,-27,-34,-6,-1,1,9,,2
1624715052.3809228,2,8,49,35,1,-5,-12,-3,,2
1624715052.397532,-6,-17,-10,3,0,-3,-4,-6,,3
1624715052.397532,-1,-8,-37,-21,-12,-5,-14,0,,3
1624715052.400276,-2,-5,10,-56,0,-2,2,-4,,0
1624715052.400276,-2,-13,15,3,-1,-8,-19,-8,,0
1624715052.419861,6,18,5,27,0,9,8,7,,1
1624715052.419861,-1,-14,12,18,-2,0,35,-6,,1
1624715052.4225202,1,-7,-44,-26,4,-3,-29,-3,,2
1624715052.4225202,0,-3,-35,-28,-4,-2,13,0,,2
1624715052.4344692,2,0,87,95,2,-5,-6,4,,3
1624715052.4344692,5,13,-55,-44,11,0,-5,-1,,3
1624715052.441317,0,8,10,-17,-1,-2,7,2,,0
1624715052.441317,-5,15,-11,44,3,1,19,-3,,0
1624715052.457244,0,-19,3,3,-2,3,-10,2,,1
1624715052.457244,-2,0,-15,-10,1,-3,6,-4,,1
1624715052.46045,2,7,-23,-1,9,1,-12,0,,2
1624715052.46045,-4,-5,23,3,-4,-10,-6,-8,,2
1624715052.4803011,2,5,-6,6,3,16,37,32,,3
1624715052.4803011,3,-5,-17,-14,0,-2,6,-4,,3
1624715052.483039,-6,-11,3,27,-11,-7,-10,-2,,0
1624715052.483039,4,9,30,44,13,-1,-4,2,,0
1624715052.493679,-6,-9,8,2,-6,-2,-6,-5,,1
1624715052.493679,4,-7,-93,-14,-2,-3,11,2,,1
1624715052.501009,-8,-128,6,2,-7,-7,-13,-7,,2
1624715052.501009,-4,4,-1,-35,-3,-1,-3,-1,,2
1624715052.517493,4,13,8,31,4,0,-11,3,,3
1624715052.517493,3,42,-10,-33,3,6,34,5,,3
1624715052.520273,1,-15,0,1,1,3,-7,-3,,0
1624715052.520273,-1,2,-21,6,-4,-4,5,1,,0
1624715052.539597,1,3,118,-27,-4,0,-19,-11,,1
1624715052.539597,3,-4,-30,16,6,3,31,6,,1
1624715052.542597,-1,-3,-4,-10,0,-6,-3,-3,,2
1624715052.542597,-4,-14,-2,8,-2,6,1,-3,,2
1624715052.554819,4,7,22,-2,7,2,-5,-2,,3
1624715052.554819,-4,-6,-40,-54,2,-3,4,0,,3
1624715052.558034,0,9,76,68,1,-5,-26,-10,,0
1624715052.558034,-2,-3,-23,-23,-4,-16,-8,4,,0
1624715052.577624,4,8,33,-13,-12,-5,3,20,,1
1624715052.577624,-2,-13,-40,-32,-9,-1,24,0,,1
1624715052.580835,-2,-15,44,-26,9,4,-15,-1,,2
1624715052.580835,0,12,-62,40,20,0,8,-5,,2
1624715052.600773,5,4,66,-83,3,6,0,2,,3
1624715052.600773,-4,-5,-35,-6,3,-6,-4,-5,,3
1624715052.604192,2,-1,23,-16,-15,-1,5,1,,0
1624715052.604192,1,11,48,-2,6,7,7,0,,0
1624715052.6136801,-9,-13,-28,-17,-25,-6,-6,2,,1
1624715052.6136801,0,3,16,-7,-2,0,-3,-1,,1
1624715052.623232,7,9,-30,9,19,6,14,5,,2
1624715052.623232,-1,-3,-10,-45,-3,-6,-12,-4,,2
1624715052.6368399,-1,-2,-48,40,-13,-17,-7,1,,3
1624715052.6368399,-6,-11,27,10,-24,-38,-6,-12,,3
1624715052.639452,2,0,-17,-43,0,-21,4,5,,0
1624715052.639452,1,-1,-8,23,19,10,13,2,,0
1624715052.659998,2,12,-44,4,16,5,0,0,,1
1624715052.659998,-6,-7,-57,-13,8,-13,-5,-5,,1
1624715052.662652,3,8,50,30,5,7,17,6,,2
1624715052.662652,-2,-7,21,-23,-18,-6,-8,-4,,2
1624715052.67341,-6,-7,14,22,2,15,-16,-8,,3
1624715052.67341,1,-3,41,20,10,5,-27,-4,,3
1624715052.683243,0,1,39,-5,-4,14,24,7,,0
1624715052.683243,1,0,32,-6,5,18,14,3,,0
1624715052.697352,-2,4,7,-37,-8,8,-6,1,,1
1624715052.697352,-7,-4,-25,20,2,-9,-23,-8,,1
1624715052.700638,3,3,-2,-4,-15,4,6,5,,2
1624715052.700638,-2,-5,-1,-3,3,8,-9,0,,2
1624715052.719718,0,31,6,-9,3,-1,-18,-1,,3
1624715052.719718,-3,-8,-49,-1,3,-1,27,1,,3
1624715052.722754,-5,-16,-14,-1,2,5,-5,-4,,0
1624715052.722754,-3,9,19,-3,1,4,10,1,,0
1624715052.733247,-3,2,-47,-8,-6,-5,-9,-3,,1
1624715052.733247,-11,-128,-44,6,-2,-13,9,-8,,1
1624715052.743664,-9,4,-3,2,-1,-4,-3,-2,,2
1624715052.743664,-10,-104,-30,-13,-2,-3,-5,-3,,2
1624715052.757249,-8,-1,-17,7,-1,-1,-3,-2,,3
1624715052.757249,11,18,14,3,6,-4,10,8,,3
1624715052.759818,1,-1,-20,-12,-4,0,5,-2,,0
1624715052.759818,-12,-18,31,4,1,3,-7,-2,,0
1624715052.779558,4,127,-14,0,-3,4,18,6,,1
1624715052.779558,-2,4,-34,-2,3,-8,-4,-4,,1
1624715052.7822561,-6,1,1,5,-1,-2,-8,-6,,2
1624715052.7822561,1,4,4,-42,-6,-3,-5,-4,,2
1624715052.793209,-1,74,-20,40,4,0,-16,-4,,3
1624715052.793209,0,-12,-37,-16,4,-10,17,10,,3
1624715052.803543,-5,-7,-4,-10,-4,2,-1,-1,,0
1624715052.803543,-9,-8,11,-5,1,7,-2,-5,,0
1624715052.8170712,-1,2,2,0,-1,2,-2,-3,,1
1624715052.8170712,-6,-9,-68,-23,2,-13,-4,-7,,1
1624715052.819519,-1,7,39,7,3,1,2,1,,2
1624715052.819519,4,-3,16,4,-1,2,-1,2,,2
1624715052.839605,-1,3,3,10,-3,-1,1,0,,3
1624715052.839605,-3,-1,-38,-22,-2,-9,1,-3,,3
1624715052.842701,1,-1,-4,16,-3,-3,-4,1,,0
1624715052.842701,-2,-1,15,-3,-2,4,-5,1,,0
1624715052.862877,-1,-5,-29,-4,8,4,1,-1,,1
1624715052.862877,3,1,-23,-37,-17,-17,-4,2,,1
1624715052.865865,-3,-3,-3,32,5,6,2,0,,2
1624715052.865865,0,-2,17,-6,4,3,2,-1,,2
1624715052.88446,-3,1,-16,-9,-4,-1,-2,-2,,3
1624715052.88446,-8,-6,-21,21,25,-5,4,-4,,3
1624715052.8868039,-2,-5,-6,-39,-30,-9,1,-5,,0
1624715052.8868039,5,-1,22,-10,-29,-6,-3,5,,0
1624715052.898398,-3,-10,-32,14,1,-2,-2,-2,,1
1624715052.898398,0,-11,-33,-30,-6,-14,-6,-1,,1
1624715052.9073641,9,13,21,-4,15,5,16,7,,2
1624715052.9073641,0,23,-6,48,1,4,-6,1,,2
1624715052.921525,-8,-8,-19,-20,25,0,2,2,,3
1624715052.921525,6,1,-60,-6,-17,-9,-2,-5,,3
1624715052.9233038,5,9,33,-25,5,5,3,3,,0
1624715052.9233038,2,2,-19,-5,-4,3,1,2,,0
1624715052.9445949,1,9,52,5,2,-5,2,0,,1
1624715052.9445949,-6,-22,-52,-17,0,-9,-3,-7,,1
1624715052.9475799,0,127,-2,3,-6,0,-2,0,,2
1624715052.9475799,-8,9,13,-24,-10,2,-6,-3,,2
1624715052.957946,1,2,-10,57,15,-3,8,2,,3
1624715052.957946,-4,-5,-34,-3,5,-4,10,-5,,3
1624715052.968064,-2,-10,2,-12,-3,-1,-2,-4,,0
1624715052.968064,-5,0,9,-8,-7,0,-13,-5,,0
1624715052.9819891,-4,4,-13,-12,-13,-3,3,0,,1
1624715052.9819891,-9,-17,-27,11,-5,-13,-3,-16,,1
1624715052.984957,-2,-24,-2,-7,-14,-7,1,0,,2
1624715052.984957,4,3,17,3,5,10,-2,3,,2
1624715053.0041852,-3,1,-10,0,1,0,10,4,,3
1624715053.0041852,-7,-6,-23,-12,-5,-10,-5,-8,,3
1624715053.0064719,6,99,-4,-3,-6,-1,2,2,,0
1624715053.0064719,0,-6,80,13,2,8,-4,4,,0
1624715053.01806,0,-2,-33,19,6,-4,2,0,,1
1624715053.01806,0,4,-24,-7,3,-7,-1,-3,,1
1624715053.027572,-6,6,21,-2,-2,-3,-2,-1,,2
1624715053.027572,4,10,10,-11,21,12,3,6,,2
1624715053.041963,2,62,-9,-26,-58,-10,2,1,,3
1624715053.041963,-4,14,2,-1,-1,-12,-4,-8,,3
1624715053.044747,0,1,0,-31,-11,-4,0,-1,,0
1624715053.044747,4,27,32,18,8,6,2,7,,0
1624715053.064296,-1,-3,-19,16,-9,-6,-1,-1,,1
1624715053.064296,-4,-5,-12,-19,5,-5,-3,-4,,1
1624715053.067127,-3,-10,-25,-21,-3,0,-6,3,,2
1624715053.067127,0,6,57,69,11,9,3,2,,2
1624715053.077843,-1,6,-20,-8,4,-1,0,2,,3
1624715053.077843,-6,-3,-22,-13,2,-10,-3,-4,,3
1624715053.087599,-5,-7,-5,-16,-1,0,-3,-1,,0
1624715053.087599,-5,-10,26,29,12,12,2,2,,0
1624715053.101985,3,2,-18,-6,7,4,5,-2,,1
1624715053.101985,5,4,18,17,-8,-13,-13,-3,,1
1624715053.10451,0,1,5,1,6,0,3,-1,,2
1624715053.10451,0,3,29,6,0,7,-2,0,,2
1624715053.124885,-8,-4,-22,0,-1,-6,6,-1,,3
1624715053.124885,-2,1,-18,-10,6,-5,-9,-7,,3
1624715053.126909,-3,-6,9,-1,-5,0,-1,-3,,0
1624715053.126909,3,0,23,-2,-10,3,0,4,,0
1624715053.1375911,0,-8,-29,-5,0,-1,-2,-3,,1
1624715053.1375911,4,11,7,1,12,-9,1,0,,1
1624715053.146841,-8,-5,15,-32,-24,-7,-4,-5,,2
1624715053.146841,2,26,25,6,-13,3,-2,1,,2
1624715053.1617181,-4,-22,-36,17,14,3,-3,0,,3
1624715053.1617181,1,7,11,-11,-3,-4,0,-4,,3
1624715053.163866,0,-14,13,-6,14,1,-1,-5,,0
1624715053.163866,9,6,-11,16,2,5,2,3,,0
1624715053.184663,1,-9,-19,-3,2,0,1,2,,1
1624715053.184663,-3,16,18,-4,1,-2,2,-3,,1
1624715053.187256,-10,-4,-5,-8,0,2,-3,0,,2
1624715053.187256,-5,0,20,-7,-8,2,-1,-1,,2
1624715053.198254,-5,-15,-47,-2,-7,-7,-8,-7,,3
1624715053.198254,0,5,29,-17,-1,-3,0,-1,,3
1624715053.207642,12,20,26,-26,20,6,7,6,,0
1624715053.207642,0,-2,2,0,-3,0,0,2,,0
1624715053.221807,-3,-9,11,0,-10,-3,-3,-2,,1
1624715053.221807,0,-7,2,-9,-3,-7,-4,-4,,1
1624715053.224237,0,-6,15,-3,-1,3,2,15,,2
1624715053.224237,5,13,25,-7,-1,7,-1,4,,2
1624715053.244596,-6,30,-9,10,16,1,4,-1,,3
1624715053.244596,7,0,4,-9,0,-7,-2,-3,,3
1624715053.247375,-1,10,17,-13,-6,0,-3,-1,,0
1624715053.247375,6,0,14,22,-2,7,19,10,,0
1624715053.258754,-24,-10,8,3,12,-2,-2,-6,,1
1624715053.258754,6,94,17,-25,-12,2,3,4,,1
1624715053.2681768,7,-18,22,6,-1,5,6,6,,2
1624715053.2681768,26,39,21,57,13,6,2,8,,2
1624715053.282358,22,-3,-30,-15,0,-3,0,3,,3
1624715053.282358,-49,1,21,-3,0,-5,-10,-5,,3
1624715053.2853482,-15,-30,68,-12,-3,-5,-5,-7,,0
1624715053.2853482,38,11,22,-43,-20,6,-1,0,,0
1624715053.3048499,-5,-4,-26,21,31,5,9,1,,1
1624715053.3048499,-2,7,-19,19,8,0,6,18,,1
1624715053.3080692,-10,-14,14,-25,2,0,1,-20,,2
1624715053.3080692,-37,-14,33,4,-7,0,-10,-33,,2
1624715053.318474,20,-24,-48,-2,-16,-8,-25,-18,,3
1624715053.318474,1,12,22,-38,-3,-7,-4,15,,3
1624715053.328022,-9,-60,57,69,10,17,57,64,,0
1624715053.328022,-77,-107,19,-33,11,0,-22,6,,0
1624715053.343552,-81,-17,59,-10,24,11,-49,-126,,1
1624715053.343552,127,89,35,-4,20,-16,71,62,,1
1624715053.3465102,127,112,-30,23,-13,33,77,91,,2
1624715053.3465102,-128,-94,30,2,17,-21,-128,-128,,2
1624715053.364448,-128,-128,-29,39,-2,24,47,8,,3
1624715053.364448,127,96,-63,-128,-91,-128,86,-107,,3
1624715053.367003,127,127,96,127,-72,127,89,127,,0
1624715053.367003,-128,2,1,-60,127,-128,-106,-128,,0
1624715053.377878,-128,4,-128,-88,-128,6,127,127,,1
1624715053.377878,127,-37,-30,-33,127,-128,-15,-21,,1
1624715053.3870468,-128,40,102,42,-44,127,-127,-128,,2
1624715053.3870468,-128,-76,-117,26,50,13,40,-128,,2
1624715053.40254,1,-101,-83,-42,69,-104,76,60,,3
1624715053.40254,81,77,127,24,6,65,92,-69,,3
1624715053.40582,-15,-52,10,5,-60,127,-46,-74,,0
1624715053.40582,-128,-104,103,-128,4,127,-128,-128,,0
1624715053.424843,-3,127,-35,127,127,-128,-128,-98,,1
1624715053.424843,-115,-128,93,-63,-119,111,30,9,,1
1624715053.428041,6,-60,-48,14,-68,-101,35,-3,,2
1624715053.428041,127,127,67,-16,127,-3,-1,-20,,2
1624715053.4383109,96,-15,21,127,10,-128,118,127,,3
1624715053.4383109,-107,-28,20,-128,-9,27,57,-26,,3
1624715053.446601,-17,-54,-100,127,-120,-45,-128,-22,,0
1624715053.446601,-36,-128,64,-104,-70,117,127,127,,0
1624715053.4622521,22,17,-128,89,105,-128,-56,62,,1
1624715053.4622521,-122,-128,127,-28,-45,8,-128,-118,,1
1624715053.4647,127,127,-128,-64,-118,-68,127,113,,2
1624715053.4647,-117,-128,28,-28,127,-14,-38,-7,,2
1624715053.4840598,-8,118,45,118,51,-54,-128,58,,3
1624715053.4840598,-20,13,26,-128,127,127,127,35,,3
1624715053.4921029,127,52,-128,127,-114,37,-128,-65,,0
1624715053.4921029,-97,127,-90,-62,10,-107,-128,-128,,0
1624715053.498506,35,-2,-64,-128,-128,87,85,-128,,1
1624715053.498506,-117,-128,53,127,-14,15,-128,-55,,1
1624715053.507919,-4,-128,-85,-17,127,-62,39,-128,,2
1624715053.507919,127,127,31,-99,-128,44,127,127,,2
1624715053.522075,-121,-128,-70,125,-128,10,127,-128,,3
1624715053.522075,25,127,-17,-128,127,15,-128,-31,,3
1624715053.52511,-30,-128,-8,-8,17,-97,-128,-76,,0
1624715053.52511,-108,127,-119,-79,84,7,127,17,,0
1624715053.544846,-15,16,71,-85,-34,-1,99,-108,,1
1624715053.544846,11,-128,25,79,127,-17,30,-128,,1
1624715053.547913,-127,127,-128,-22,-128,-44,-128,-40,,2
1624715053.547913,114,30,91,-40,127,55,127,86,,2
1624715053.5582201,-14,-128,-128,117,73,-96,-128,37,,3
1624715053.5582201,-128,127,127,20,-128,112,-119,35,,3
1624715053.5680268,67,10,23,10,127,43,82,43,,0
1624715053.5680268,-54,55,-128,-48,39,-100,-128,-128,,0
1624715053.5818062,22,127,-46,-62,-87,42,127,41,,1
1624715053.5818062,127,72,27,-66,62,14,107,127,,1
1624715053.584424,-77,-85,28,105,-74,24,-128,-128,,2
1624715053.584424,-10,74,-29,55,127,-19,-128,-100,,2
1624715053.604672,127,127,-62,-26,-6,40,127,-128,,3
1624715053.604672,73,-128,-22,-35,-46,40,-128,-121,,3
1624715053.607925,-128,-128,-98,-126,-5,-67,127,93,,0
1624715053.607925,44,125,3,-48,91,6,-120,-1,,0
1624715053.61821,127,50,-34,127,-44,-32,11,-10,,1
1624715053.61821,16,-70,-36,-128,46,3,50,127,,1
1624715053.628426,-20,-41,-29,-1,-128,37,-128,-128,,2
1624715053.628426,107,104,32,105,-39,23,14,-33,,2
1624715053.6413782,-18,-81,-24,45,-125,-60,94,127,,3
1624715053.6413782,-102,-60,127,-10,117,19,-62,127,,3
1624715053.648364,18,127,-15,-128,61,-24,127,-61,,0
1624715053.648364,64,126,19,127,-128,-9,93,28,,0
1624715053.6647522,-44,12,-41,-128,-128,4,-128,-114,,1
1624715053.6647522,-26,14,-51,14,-90,35,-122,22,,1
1624715053.667211,60,-62,-22,-2,127,-62,-128,-128,,2
1624715053.667211,56,127,-128,-128,-124,-24,127,127,,2
1624715053.678205,52,127,77,127,127,-37,54,-80,,3
1624715053.678205,-63,-128,-124,-108,127,-23,-128,127,,3
1624715053.688483,-30,127,-100,-128,8,3,-128,-128,,0
1624715053.688483,-128,-128,45,-66,-128,-91,-2,-128,,0
1624715053.702369,89,127,-52,-88,-33,-23,-19,-40,,1
1624715053.702369,63,127,33,127,127,98,127,69,,1
1624715053.705301,-14,-79,-9,-128,-116,-21,-128,-3,,2
1624715053.705301,14,7,-38,127,127,-45,126,-14,,2
1624715053.72477,2,22,-33,-128,-128,-34,-128,-111,,3
1624715053.72477,-8,127,-128,127,127,-29,-38,127,,3
1624715053.728029,47,36,-23,-128,9,82,127,127,,0
1624715053.728029,74,67,-67,91,50,-34,-128,-128,,0
1624715053.738682,70,127,-23,23,-43,-16,127,-128,,1
1624715053.738682,-128,127,-34,-29,-128,40,30,-85,,1
1624715053.748398,127,-13,-23,-10,127,-16,52,127,,2
1624715053.748398,127,127,-25,-48,-128,47,8,34,,2
1624715053.769393,127,127,-90,-40,89,-15,-128,-114,,3
1624715053.769393,-128,-128,109,-128,50,34,-10,127,,3
1624715053.775328,-4,127,25,127,-128,-57,68,-49,,0
1624715053.775328,-18,50,-123,127,14,-13,-128,23,,0
1624715053.784845,-32,-69,6,15,-103,0,127,127,,1
1624715053.784845,26,-63,20,127,127,-40,-128,-128,,1
1624715053.7875478,-37,-15,-63,-122,-128,52,127,127,,2
1624715053.7875478,27,-128,34,-128,-96,-26,-128,-128,,2
1624715053.8070111,12,47,-31,127,127,63,127,127,,3
1624715053.8070111,127,-95,127,-122,-79,-7,-128,127,,3
1624715053.810295,127,-2,-53,127,51,-5,125,127,,0
1624715053.810295,-128,111,96,-3,-35,-21,-128,-102,,0
1624715053.82192,-128,113,-17,94,2,-11,53,-101,,1
1624715053.82192,127,21,25,48,86,-6,-6,52,,1
1624715053.8244212,3,-128,36,-68,-128,15,-57,3,,2
1624715053.8244212,-128,22,-13,-128,-59,20,-120,80,,2
1624715053.8444512,-98,-128,-66,-126,43,-3,71,-15,,3
1624715053.8444512,62,-128,72,127,-107,-2,-79,127,,3
1624715053.84722,-122,68,54,25,108,36,127,-44,,0
1624715053.84722,-1,-25,31,127,24,-44,-128,-128,,0
1624715053.86712,-107,-18,-128,-128,-128,-23,127,39,,1
1624715053.86712,38,-128,80,-54,34,22,0,-32,,1
1624715053.8699589,19,127,-113,127,-87,20,-9,127,,2
1624715053.8699589,-56,108,127,-128,-15,31,127,127,,2
1624715053.8822742,127,127,-128,127,-60,-18,-128,127,,3
1624715053.8822742,70,-128,102,-128,127,-50,36,88,,3
1624715053.885524,-14,-65,-81,-60,-128,41,-128,-128,,0
1624715053.885524,55,-39,127,-101,127,4,127,127,,0
1624715053.904439,-88,-101,-56,127,0,-26,62,-75,,1
1624715053.904439,38,49,-25,-108,93,3,-128,50,,1
1624715053.911019,53,-128,53,-2,-128,-7,126,2,,2
1624715053.911019,-109,-100,-111,-86,-128,-19,127,123,,2
1624715053.927549,-18,-128,101,127,-57,-12,-55,-69,,3
1624715053.927549,-82,-128,-61,-128,127,-27,-128,-128,,3
1624715053.930826,127,-128,-61,127,-128,43,127,127,,0
1624715053.930826,102,127,2,-128,-55,-18,-128,11,,0
1624715053.940678,-16,-128,-59,-101,26,-4,24,5,,1
1624715053.940678,32,-2,-25,-22,-60,-19,-52,-57,,1
1624715053.950711,-52,-82,26,-73,44,10,-29,15,,2
1624715053.950711,-80,-45,-108,-128,-111,-29,-128,-128,,2
1624715053.963852,-19,72,-23,-86,101,26,30,127,,3
1624715053.963852,-59,-128,-12,127,-51,-14,127,61,,3
1624715053.973115,-37,68,18,1,-38,45,-128,-90,,0
1624715053.973115,-48,-128,-128,-128,69,-22,-81,-128,,0
1624715053.987199,-99,-128,89,-128,-51,16,-100,-111,,1
1624715053.987199,127,20,12,127,15,-11,127,26,,1
1624715053.989878,74,127,-16,-128,38,7,-128,110,,2
1624715053.989878,63,-128,-111,-64,8,10,53,53,,2
1624715054.000889,-73,96,62,113,-128,8,-128,-128,,3
1624715054.000889,-77,-128,-30,-19,127,15,127,127,,3
1624715054.010679,127,52,-31,-128,-44,1,60,-5,,0
1624715054.010679,11,-128,6,-23,84,13,-128,-100,,0
1624715054.024744,-56,-38,-95,-35,69,-44,-46,-5,,1
1624715054.024744,-42,-116,-74,127,-128,34,-128,-128,,1
1624715054.027175,127,109,20,6,104,16,127,127,,2
1624715054.027175,-111,-88,-11,-14,127,4,119,-31,,2
1624715054.047286,-17,86,30,-94,-107,9,-128,-128,,3
1624715054.047286,-63,-128,-29,-81,-128,0,127,-41,,3
1624715054.049793,-122,91,99,75,-128,-29,-128,-118,,0
1624715054.049793,108,-128,-112,-2,55,-20,-128,-33,,0
1624715054.060979,127,-60,-92,-86,-73,2,127,89,,1
1624715054.060979,-22,54,31,105,127,-10,-128,-90,,1
1624715054.0696452,-92,-113,13,-128,-128,9,127,25,,2
1624715054.0696452,37,11,127,-71,109,6,66,66,,2
1624715054.0860531,-128,-128,-93,36,-128,-15,-88,-118,,3
1624715054.0860531,127,127,108,-122,-25,10,127,93,,3
1624715054.0886998,-125,-128,-128,-80,2,-6,-128,-32,,0
1624715054.0886998,112,127,115,127,-100,7,53,127,,0
1624715054.107394,-128,-46,15,-128,123,-65,30,-86,,1
1624715054.107394,27,19,-50,-128,-128,-19,-122,126,,1
1624715054.110626,34,127,-60,127,127,-1,-128,-15,,2
1624715054.110626,-128,92,12,127,-92,24,127,-67,,2
1624715054.120817,-128,-128,-11,-101,-98,-20,-128,-128,,3
1624715054.120817,127,127,-45,127,64,15,127,127,,3
1624715054.1313531,17,117,11,99,127,-38,-127,-9,,0
1624715054.1313531,-68,-128,-2,-128,-16,30,42,-82,,0
1624715054.143818,-128,-128,20,104,85,25,127,-128,,1
1624715054.143818,35,-66,-97,-23,-128,-32,127,127,,1
1624715054.1454642,127,127,46,-15,-128,54,127,-34,,2
1624715054.1454642,-112,-63,-34,-128,127,10,-121,-128,,2
1624715054.167093,-107,-128,-122,127,127,-4,-107,-1,,3
1624715054.167093,127,67,-28,-128,-14,6,57,127,,3
1624715054.1700108,0,-7,127,-128,74,12,-128,-27,,0
1624715054.1700108,52,127,-128,127,127,-12,127,127,,0
1624715054.1813738,-15,127,55,52,-47,7,-90,75,,1
1624715054.1813738,-13,-128,-73,-128,103,45,127,-121,,1
1624715054.190571,-49,127,46,-128,87,25,40,20,,2
1624715054.190571,-42,-128,-14,127,5,0,127,-57,,2
1624715054.204716,127,89,86,-66,-12,19,-128,127,,3
1624715054.204716,111,127,-119,58,4,-27,127,127,,3
1624715054.207743,-7,-9,-79,54,-14,36,127,54,,0
1624715054.207743,28,127,-4,61,-22,31,-59,123,,0
1624715054.228404,-81,69,-97,-128,-128,-42,-9,-71,,1
1624715054.228404,66,-50,-4,-60,-50,-13,-128,-42,,1
1624715054.231423,6,-61,28,-128,127,-31,127,121,,2
1624715054.231423,127,127,-59,127,62,-32,-128,24,,2
1624715054.241121,-128,75,112,-106,-114,-7,-77,-128,,3
1624715054.241121,-85,-128,-128,-128,-83,24,83,36,,3
1624715054.2504508,32,107,76,127,-128,28,71,-4,,0
1624715054.2504508,-22,-113,103,-35,102,14,127,-33,,0
1624715054.264694,-87,127,-128,70,24,1,-128,-123,,1
1624715054.264694,84,-11,10,-2,53,-8,127,-16,,1
1624715054.267532,-35,-128,127,15,-25,62,-116,-128,,2
1624715054.267532,-128,-31,73,-103,49,-7,81,-128,,2
1624715054.286741,-66,90,-16,127,-39,-5,85,-128,,3
1624715054.286741,127,-46,-13,-128,-128,9,127,127,,3
1624715054.289545,26,-96,0,22,97,-33,-128,-105,,0
1624715054.289545,40,-128,-6,-128,-128,4,127,127,,0
1624715054.3012228,-83,127,61,127,31,-1,31,57,,1
1624715054.3012228,-97,-128,-96,10,-60,29,-128,-128,,1
1624715054.3107378,62,44,9,-41,-72,23,127,127,,2
1624715054.3107378,-11,5,33,-128,-53,40,-86,-119,,2
1624715054.324661,-76,-119,-128,61,108,2,-43,1,,3
1624715054.324661,-76,-128,-23,100,-122,13,-107,-97,,3
1624715054.3274229,64,93,93,-128,-106,2,-128,49,,0
1624715054.3274229,-73,-128,-128,-75,-6,2,13,63,,0
1624715054.347518,-15,28,-64,101,88,29,84,-128,,1
1624715054.347518,125,-128,88,-83,127,-28,127,48,,1
1624715054.350446,-87,127,56,18,119,6,127,-128,,2
1624715054.350446,-128,-128,-79,-108,3,-1,-128,-128,,2
1624715054.360557,127,127,82,119,48,-51,127,127,,3
1624715054.360557,127,127,22,-91,-111,25,-79,54,,3
1624715054.371138,-128,-128,127,-128,86,-7,-17,-5,,0
1624715054.371138,32,47,-15,127,126,-11,127,32,,0
1624715054.384359,-53,-95,-128,-20,-103,-21,-2,-20,,1
